,id,building_type,building_subtype,price,living_area,frontages,bedrooms,bathrooms,liv_room_surf,kitchen_type,showers,toilets,basement,terrace,garden,elevator,swimming_pool,status_build,furnished,energy_class,heating,flood_zone,surroundings,zipcode,municipality,province
4342,10599098,house,house,,,4.0,2.0,,,,,,,0,0,,,,,1,,,,7140,Morlanwelz-Mariemont,Hainaut
4343,10475624,apartment,flat-studio,210000.0,34.0,3.0,,1.0,34.0,3.0,,1.0,,0,0,,,3.0,,5,Gas,,,1000,Bruxelles,Brussels Capital Region
4344,10555239,apartment,penthouse,199000.0,95.0,2.0,3.0,1.0,,1.0,,1.0,,8,0,1.0,,2.0,,1,Gas,,Urban,4420,Tilleur,Liège
4345,10583885,house,house,,185.0,2.0,2.0,1.0,,2.0,,2.0,1.0,0,0,,,1.0,1.0,3,Fuel oil,,,6820,Sainte-Cécile,Luxembourg
4346,10547922,apartment,flat-studio,170000.0,35.0,2.0,1.0,1.0,,2.0,1.0,1.0,,0,0,0.0,0.0,2.0,0.0,3,Gas,Non flood zone,Isolated,1180,Uccle,Brussels Capital Region
4347,10593267,house,house,269000.0,185.0,,3.0,1.0,,2.0,,2.0,,0,0,,,,,1,Fuel oil,Non flood zone,,8780,Oostrozebeke,West Flanders
4348,9634308,apartment,apartment,90000.0,103.0,,2.0,1.0,,,,,,0,0,,,2.0,,1,,,,6183,Courcelles,Hainaut
4349,10433235,apartment,flat-studio,170000.0,37.0,,,1.0,19.0,3.0,,1.0,,4,0,1.0,,2.0,,3,Gas,,"Living area (residential, urban or rural)",1200,Woluwe-Saint-Lambert,Brussels Capital Region
4350,10489330,house,house,99000.0,160.0,2.0,3.0,1.0,40.0,,,,1.0,10,0,,,1.0,0.0,1,,,,6042,Jumet,Hainaut
4351,10433234,apartment,flat-studio,170000.0,37.0,,,1.0,19.0,3.0,,1.0,,4,0,1.0,,2.0,,5,Gas,,"Living area (residential, urban or rural)",1932,Zaventem,Flemish Brabant
4352,10555880,apartment,apartment,109000.0,40.0,,1.0,1.0,20.0,1.0,,1.0,1.0,0,0,,,,0.0,2,Gas,,,4020,Wandre,Liège
4353,10566826,apartment,apartment,174000.0,,4.0,1.0,1.0,,0.0,,1.0,,0,0,1.0,0.0,3.0,1.0,1,,Non flood zone,Urban,9160,Lokeren,East Flanders
4354,10345507,apartment,ground-floor,199000.0,70.0,,2.0,,28.0,1.0,,1.0,1.0,0,0,1.0,0.0,2.0,0.0,6,Gas,Non flood zone,,9600,Renaix,East Flanders
4355,10503572,house,house,99900.0,98.0,3.0,2.0,1.0,17.0,0.0,,,,0,300,,,0.0,0.0,1,Fuel oil,,,6041,Jumet,Hainaut
4356,10564274,house,house,,,3.0,3.0,1.0,,,,,1.0,0,0,,,1.0,,2,,,,8500,Kortrijk,West Flanders
4357,10582407,house,house,64500.0,59.0,2.0,1.0,,,,,,,0,0,,,0.0,,1,,,,6040,Jumet,Hainaut
4358,10569591,apartment,apartment,199500.0,84.0,,2.0,1.0,,1.0,,1.0,1.0,0,0,1.0,0.0,3.0,0.0,6,Gas,Non flood zone,,8500,Kortrijk,West Flanders
4359,10492995,house,house,,170.0,2.0,3.0,1.0,15.0,1.0,,2.0,1.0,0,0,,,0.0,,3,Gas,,Urban,4030,Grivegnee,Liège
4360,10501908,house,house,,,3.0,2.0,1.0,,,,1.0,1.0,0,0,,,,,2,Fuel oil,,,7141,Morlanwelz-Mariemont,Hainaut
4361,10456355,house,house,102500.0,90.0,2.0,2.0,1.0,,1.0,,,,0,0,,,2.0,0.0,3,Pellet,,,7370,Wihéries,Hainaut
4362,10521212,house,house,,119.0,2.0,2.0,1.0,25.0,1.0,,1.0,,0,0,,,0.0,,4,Gas,,Urban,4430,Ans,Liège
4363,10500866,apartment,duplex,199990.0,109.0,2.0,2.0,1.0,36.0,1.0,,1.0,,0,0,1.0,,2.0,,4,Electric,,,3300,Vissenaken,Flemish Brabant
4364,10463008,apartment,apartment,199500.0,78.0,2.0,2.0,1.0,,1.0,,1.0,,3,0,0.0,0.0,3.0,0.0,6,Gas,Non flood zone,,9400,Voorde,East Flanders
4365,10560538,apartment,flat-studio,175000.0,33.0,2.0,,1.0,,1.0,,1.0,1.0,0,0,1.0,0.0,2.0,1.0,6,Gas,Non flood zone,,8370,Uitkerke,West Flanders
4366,10521285,house,house,,99.0,2.0,3.0,1.0,,1.0,1.0,2.0,,0,0,,,2.0,,5,Electric,Non flood zone,Countryside,8720,Wakken,West Flanders
4367,10344982,apartment,apartment,96000.0,39.0,2.0,1.0,1.0,,,1.0,1.0,,0,0,,,2.0,0.0,1,Electric,,,7330,Saint-Ghislain,Hainaut
4368,10543128,house,farmhouse,,,,1.0,,,,,,,0,0,,,1.0,,2,,,,1500,Halle,Flemish Brabant
4369,10560537,apartment,apartment,175000.0,57.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0,0,1.0,0.0,2.0,1.0,6,Electric,Non flood zone,,8370,Uitkerke,West Flanders
4370,10171739,apartment,apartment,200000.0,164.0,2.0,5.0,1.0,,2.0,,1.0,1.0,0,45,0.0,0.0,0.0,0.0,4,Gas,,,7170,Manage,Hainaut
4371,10511212,house,chalet,65000.0,,4.0,2.0,1.0,,,1.0,1.0,,0,0,,,2.0,,1,Gas,,,5540,Waulsort,Namur
4372,10418667,house,house,240000.0,322.0,3.0,5.0,2.0,,0.0,2.0,3.0,1.0,0,0,,,1.0,,4,,,,6791,Aubange,Luxembourg
4373,10539999,house,house,,140.0,3.0,3.0,1.0,16.0,,,1.0,,0,0,,,1.0,,3,Gas,,Urban,1332,Rixensart,Walloon Brabant
4374,10561626,house,house,,,4.0,2.0,1.0,,,,,1.0,0,0,,,1.0,,1,Gas,,,4130,Tilff,Liège
4375,10441602,apartment,apartment,204000.0,63.0,3.0,1.0,1.0,,1.0,,1.0,1.0,6,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",2300,Turnhout,Antwerp
4376,10470821,apartment,apartment,218000.0,60.0,,1.0,1.0,,1.0,,1.0,1.0,30,0,,,2.0,,1,,Non flood zone,,8570,Vichte,West Flanders
4377,10499089,house,house,,,,2.0,,,1.0,1.0,,,0,0,,,,,3,Gas,,,6240,Pironchamps,Hainaut
4378,10530099,house,town-house,,,2.0,2.0,1.0,,,1.0,,,0,0,,,,,1,Fuel oil,,,4101,Seraing,Liège
4379,10491306,apartment,apartment,269000.0,100.0,,3.0,1.0,28.0,3.0,,1.0,,18,0,1.0,0.0,3.0,0.0,5,Gas,Non flood zone,"Living area (residential, urban or rural)",1853,Grimbergen,Flemish Brabant
4380,10456733,apartment,apartment,269000.0,85.0,2.0,2.0,1.0,,1.0,,1.0,,3,0,1.0,0.0,3.0,,5,Gas,Non flood zone,,1090,Jette,Brussels Capital Region
4381,10506591,apartment,apartment,219000.0,96.0,,3.0,1.0,,1.0,,1.0,1.0,20,0,1.0,0.0,2.0,,5,Gas,,Urban,1070,Anderlecht,Brussels Capital Region
4382,10384171,apartment,apartment,219000.0,96.0,,3.0,1.0,,1.0,,1.0,1.0,20,0,1.0,0.0,2.0,,5,Gas,,Urban,1070,Anderlecht,Brussels Capital Region
4383,10534793,house,house,,,2.0,2.0,1.0,,1.0,,1.0,1.0,0,0,,,,,1,Gas,,,7390,Wasmuel,Hainaut
4384,10550867,apartment,apartment,219500.0,90.0,,2.0,1.0,30.0,3.0,,1.0,1.0,0,0,1.0,0.0,3.0,0.0,6,Fuel oil,,Urban,2100,Deurne,Antwerp
4385,10524451,house,house,90500.0,115.0,,3.0,,,,,,,0,0,,,,,3,,,,6500,Thirimont,Hainaut
4386,10581507,house,house,269000.0,,2.0,3.0,1.0,,,,1.0,,0,0,,,,,4,Gas,Non flood zone,,9100,Sint-Niklaas,East Flanders
4387,10593795,apartment,duplex,249000.0,110.0,2.0,2.0,1.0,35.0,1.0,,1.0,1.0,0,0,0.0,0.0,3.0,0.0,5,Gas,Non flood zone,Urban,1480,Tubize,Walloon Brabant
4388,10385756,apartment,apartment,269000.0,82.0,3.0,2.0,1.0,,1.0,,1.0,,25,0,,,2.0,,4,Electric,Non flood zone,,2990,Wuustwezel,Flemish Brabant
4389,10227776,apartment,apartment,220000.0,115.0,,2.0,2.0,34.0,,,1.0,,13,0,1.0,0.0,1.0,0.0,4,Gas,,"Living area (residential, urban or rural)",1083,Molenbeek-Saint-Jean,Brussels Capital Region
4390,10058426,apartment,ground-floor,269000.0,137.0,,3.0,,22.0,3.0,,1.0,1.0,8,0,1.0,0.0,3.0,0.0,6,Gas,Recognized flood zone,,8850,Ardooie,West Flanders
4391,10522624,apartment,apartment,269000.0,101.0,2.0,2.0,1.0,,3.0,,1.0,,7,0,0.0,0.0,2.0,,6,Gas,Non flood zone,,2900,Schoten,Antwerp
4392,10407312,house,house,245000.0,202.0,2.0,4.0,1.0,23.0,3.0,1.0,2.0,,25,40,0.0,0.0,,0.0,1,,Non flood zone,Urban,9600,Renaix,East Flanders
4393,10497049,house,house,249000.0,90.0,3.0,3.0,1.0,35.0,1.0,,1.0,,0,0,,,,,5,Pellet,,,1350,Orp-Le-Grand,Walloon Brabant
4394,10455530,house,house,240000.0,64.0,4.0,3.0,1.0,,,,1.0,,27,818,,,2.0,1.0,5,Gas,,Isolated,6987,La Roche-En-Ardenne,Hainaut
4395,10082781,house,house,249000.0,160.0,2.0,3.0,1.0,23.0,3.0,,,1.0,0,200,,,2.0,0.0,3,Gas,Non flood zone,Urban,3300,Vissenaken,Flemish Brabant
4396,10137744,apartment,duplex,209000.0,192.0,3.0,4.0,1.0,37.0,2.0,1.0,1.0,1.0,0,0,,,3.0,,4,Fuel oil,Circumscribed zone,,5070,Vitrival,Namur
4397,10594300,apartment,ground-floor,245000.0,75.0,3.0,2.0,1.0,31.0,1.0,1.0,1.0,,0,75,0.0,0.0,3.0,,7,Gas,Non flood zone,"Living area (residential, urban or rural)",2430,Vorst,Antwerp
4398,10434753,house,house,150000.0,89.0,2.0,2.0,,23.0,2.0,1.0,1.0,1.0,15,40,,,0.0,,4,Gas,,,7712,7710,Hainaut
4399,10528972,house,house,248000.0,168.0,3.0,4.0,1.0,,1.0,,2.0,,35,300,0.0,0.0,2.0,0.0,3,Fuel oil,Non flood zone,Isolated,4430,Ans,Liège
4400,10524367,house,house,249000.0,210.0,2.0,3.0,1.0,,,,2.0,,0,0,,,1.0,,2,Fuel oil,Non flood zone,Countryside,9340,Wanzele,East Flanders
4401,10256353,apartment,apartment-block,249000.0,241.0,2.0,3.0,,45.0,,,,1.0,0,120,,,2.0,,5,Gas,,,6001,Charleroi,Hainaut
4402,10565739,house,house,249000.0,207.0,4.0,5.0,1.0,20.0,1.0,,2.0,1.0,26,643,0.0,1.0,0.0,0.0,5,Fuel oil,,,5537,Yvoir,Namur
4403,10303198,apartment,apartment,209000.0,75.0,,1.0,1.0,,0.0,,,,0,0,1.0,,3.0,,6,,Non flood zone,,9470,Denderleeuw,East Flanders
4404,10522373,apartment,apartment,205000.0,108.0,,3.0,1.0,,1.0,,1.0,,0,0,1.0,0.0,3.0,0.0,6,Gas,Non flood zone,Urban,8570,Vichte,West Flanders
4405,10484545,house,house,159000.0,113.0,2.0,4.0,1.0,14.0,1.0,1.0,1.0,,4,44,,0.0,2.0,0.0,3,Gas,Non flood zone,Isolated,4030,Grivegnee,Liège
4406,10501578,house,house,250000.0,260.0,2.0,6.0,2.0,,0.0,,,,0,500,,,1.0,0.0,2,,,Urban,6180,Courcelles,Hainaut
4407,10551671,apartment,apartment-block,250000.0,175.0,2.0,4.0,3.0,,,,3.0,1.0,35,0,,,1.0,,3,Gas,,,7100,Trivières,Hainaut
4408,10202786,house,house,249999.0,109.0,4.0,2.0,1.0,27.0,0.0,,2.0,,0,1724,,,1.0,,1,Fuel oil,Non flood zone,,1357,Orp-Le-Grand,Walloon Brabant
4409,10523471,house,house,159000.0,146.0,2.0,4.0,2.0,24.0,2.0,,2.0,,0,0,,,1.0,0.0,1,,Non flood zone,Countryside,6927,Wellin,Hainaut
4410,10572464,apartment,apartment,145000.0,45.0,2.0,1.0,1.0,,1.0,,1.0,1.0,15,0,0.0,0.0,3.0,0.0,6,Gas,Non flood zone,Urban,4000,Rocourt,Liège
4411,10586948,house,house,,,3.0,2.0,1.0,,1.0,,1.0,,0,0,,,2.0,,2,Fuel oil,,,6500,Thirimont,Hainaut
4412,10513097,house,house,255000.0,160.0,2.0,3.0,,26.0,3.0,1.0,1.0,1.0,15,90,,,0.0,,1,Gas,,,1480,Tubize,Walloon Brabant
4413,10589978,apartment,apartment,170000.0,50.0,3.0,1.0,1.0,24.0,3.0,,1.0,,1,0,1.0,,2.0,,1,Electric,,,1070,Anderlecht,Brussels Capital Region
4414,10578307,house,house,125000.0,140.0,2.0,4.0,1.0,16.0,2.0,1.0,2.0,,0,0,0.0,0.0,0.0,0.0,5,Gas,Non flood zone,,4430,Ans,Liège
4415,10126235,apartment,apartment,220000.0,82.0,3.0,2.0,1.0,23.0,1.0,,1.0,1.0,0,0,0.0,,2.0,,4,Gas,,,1731,Mollem,Flemish Brabant
4416,10516817,house,villa,255000.0,166.0,2.0,2.0,1.0,,,,3.0,,15,705,,,2.0,,1,Gas,,Isolated,4500,Tihange,Liège
4417,10382509,apartment,flat-studio,230000.0,60.0,2.0,,1.0,47.0,1.0,,1.0,1.0,0,0,1.0,,3.0,,6,Gas,,,1000,Bruxelles,Brussels Capital Region
4418,10561966,apartment,apartment,229000.0,70.0,2.0,2.0,1.0,35.0,1.0,,1.0,1.0,6,0,1.0,,2.0,,6,Gas,Non flood zone,,8550,Zwevegem,West Flanders
4419,10240983,apartment,apartment,225000.0,125.0,3.0,3.0,1.0,38.0,2.0,,1.0,,0,0,,,0.0,0.0,5,Gas,Non flood zone,,2100,Deurne,Antwerp
4420,10537753,house,house,259000.0,125.0,1.0,4.0,1.0,26.0,,,1.0,,0,0,0.0,0.0,0.0,,4,Gas,Non flood zone,,2020,Antwerpen,Antwerp
4421,10449086,apartment,apartment,234900.0,93.0,,2.0,1.0,29.0,0.0,,1.0,,10,0,1.0,0.0,,0.0,7,Gas,,Urban,6840,Tournay,Luxembourg
4422,10344771,apartment,apartment,229000.0,60.0,2.0,1.0,1.0,,1.0,,1.0,1.0,15,0,0.0,0.0,3.0,,6,Electric,Non flood zone,Urban,1853,Grimbergen,Flemish Brabant
4423,9337126,house,house,,,4.0,2.0,,,,1.0,,1.0,0,0,,,,,3,Gas,Non flood zone,,6940,Wéris,Hainaut
4424,10519552,apartment,ground-floor,235000.0,62.0,2.0,1.0,1.0,25.0,1.0,1.0,1.0,,20,50,1.0,0.0,1.0,0.0,1,Gas,,,1050,Ixelles,Brussels Capital Region
4425,10513091,apartment,apartment-block,,280.0,,5.0,,,,,,1.0,0,0,,,3.0,,4,Fuel oil,,,4000,Rocourt,Liège
4426,10584984,apartment,apartment,239000.0,54.0,2.0,1.0,1.0,,3.0,,,,0,0,1.0,0.0,2.0,0.0,1,Gas,,,3500,Sint-Lambrechts-Herk,Limburg
4427,10340471,apartment,apartment,232000.0,80.0,,2.0,1.0,34.0,,,1.0,,8,0,0.0,0.0,3.0,0.0,5,Gas,Non flood zone,,2850,Boom,Antwerp
4428,10577673,house,house,211000.0,61.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0,0,0.0,0.0,2.0,0.0,5,Gas,Non flood zone,"Living area (residential, urban or rural)",9000,Gent,East Flanders
4429,10497435,house,house,,200.0,3.0,4.0,1.0,41.0,,,2.0,,0,0,,,1.0,,1,Fuel oil,,"Living area (residential, urban or rural)",4470,Saint-Georges-Sur-Meuse,Liège
4430,10496978,other-property,castle,,394.0,4.0,6.0,1.0,,2.0,,,1.0,0,0,,,2.0,,2,Fuel oil,,,5000,Namur,Namur
4431,10527726,house,house,,188.0,4.0,4.0,1.0,30.0,,,1.0,,0,0,,,0.0,,2,Fuel oil,,"Living area (residential, urban or rural)",4480,Hermalle-Sous-Huy,Liège
4432,10579293,house,house,215000.0,150.0,2.0,3.0,1.0,21.0,2.0,,2.0,,107,200,0.0,0.0,2.0,,1,Gas,Non flood zone,"Living area (residential, urban or rural)",4100,Seraing,Liège
4433,10496977,house,house,,394.0,4.0,6.0,1.0,,2.0,,,1.0,0,0,,,2.0,,2,Fuel oil,,,5000,Namur,Namur
4434,10512819,house,house,,195.0,3.0,3.0,1.0,,,1.0,2.0,,0,0,,,2.0,,3,Gas,,Urban,4000,Rocourt,Liège
4435,10588253,apartment,duplex,180000.0,74.0,2.0,2.0,1.0,34.0,2.0,,1.0,,0,0,0.0,,3.0,0.0,1,Gas,,,1070,Anderlecht,Brussels Capital Region
4436,10592512,apartment,apartment,169000.0,63.0,,1.0,1.0,,,,1.0,,0,0,,,3.0,,4,Pellet,Non flood zone,,5500,Furfooz,Namur
4437,10592514,apartment,apartment,169000.0,63.0,,1.0,1.0,,,,1.0,,0,0,,,3.0,,4,Pellet,Non flood zone,,5560,Mesnil-Saint-Blaise,Namur
4438,10591816,apartment,apartment,169000.0,63.0,,1.0,1.0,,,,1.0,,0,0,,,3.0,,4,Pellet,,,5561,Mesnil-Saint-Blaise,Namur
4439,10593132,apartment,apartment,199000.0,131.0,,2.0,1.0,,3.0,,1.0,,0,0,,,,,2,Gas,Non flood zone,,2590,Gestel,Antwerp
4440,10577795,house,house,178000.0,175.0,2.0,2.0,1.0,20.0,2.0,,1.0,,0,320,,,2.0,,5,Pellet,,,6824,Sainte-Cécile,Luxembourg
4441,10585389,house,house,189000.0,220.0,2.0,4.0,1.0,17.0,1.0,,1.0,1.0,13,590,,0.0,0.0,0.0,1,Fuel oil,Non flood zone,Isolated,4280,Wansin,Liège
4442,10592513,apartment,apartment,169000.0,63.0,,1.0,1.0,,,,1.0,,0,0,,,3.0,,4,Pellet,Non flood zone,,5590,Sovet,Namur
4443,10585944,house,house,165000.0,122.0,2.0,2.0,1.0,38.0,2.0,1.0,1.0,,0,0,0.0,0.0,2.0,0.0,4,Fuel oil,Non flood zone,Isolated,4430,Ans,Liège
4444,10594477,house,house,175000.0,90.0,2.0,2.0,1.0,,1.0,,1.0,,3,100,,,3.0,,6,Electric,,Isolated,5660,Presgaux,Namur
4445,10598173,house,house,165000.0,110.0,3.0,3.0,1.0,,,2.0,2.0,,0,400,0.0,0.0,1.0,0.0,1,,Non flood zone,Isolated,4400,Mons-Lez-Liège,Liège
4446,10470570,house,house,175000.0,126.0,4.0,4.0,1.0,13.0,,,1.0,,24,416,,,1.0,,2,Gas,Possible flood zone,Countryside,3440,Zoutleeuw,Flemish Brabant
4447,10585726,house,house,169000.0,110.0,3.0,2.0,1.0,15.0,3.0,1.0,1.0,,26,100,0.0,0.0,3.0,0.0,4,Gas,Non flood zone,,6010,Couillet,Hainaut
4448,10490447,house,house,195000.0,176.0,3.0,2.0,1.0,19.0,1.0,,1.0,,50,676,,,1.0,0.0,2,Fuel oil,,Countryside,3890,Vorsen,Limburg
4449,10583885,house,house,,185.0,2.0,2.0,1.0,,2.0,,2.0,1.0,0,0,,,1.0,1.0,3,Fuel oil,,,6820,Sainte-Cécile,Luxembourg
4450,10592515,house,house,175000.0,122.0,2.0,2.0,1.0,30.0,1.0,,2.0,,0,0,0.0,0.0,2.0,0.0,4,,Non flood zone,Urban,9620,Zottegem,East Flanders
4451,10589805,house,house,180000.0,168.0,3.0,3.0,1.0,,2.0,,1.0,,0,0,,,1.0,,1,Fuel oil,,,7900,Leuze-En-Hainaut,Hainaut
4452,10589064,house,house,200000.0,300.0,3.0,2.0,,,,,,,20,800,,,,,1,,,,5640,Saint-Gérard,Namur
4453,10589599,house,house,169000.0,100.0,3.0,3.0,1.0,13.0,,,,,0,0,0.0,0.0,,0.0,3,Gas,Non flood zone,,4470,Saint-Georges-Sur-Meuse,Liège
4454,10592998,house,house,179000.0,103.0,2.0,3.0,1.0,,1.0,,1.0,,0,0,,,2.0,0.0,2,Electric,Non flood zone,,9500,Zarlardinge,East Flanders
4455,10592995,house,house,179000.0,103.0,2.0,2.0,1.0,,1.0,,1.0,,0,0,,,2.0,0.0,2,Electric,Non flood zone,,9506,Zarlardinge,East Flanders
4456,10535808,house,house,160000.0,49.0,2.0,2.0,1.0,,1.0,,1.0,,0,0,,,0.0,1.0,4,Gas,,,8434,Middelkerke,West Flanders
